,ZAF
2019-02-01,22.177142857142858
2019-03-01,21.948387096774194
2019-04-01,17.632
2019-05-01,15.493548387096775
2019-06-01,12.112
2019-07-01,12.303548387096775
2019-08-01,15.582258064516129
2019-09-01,17.607666666666667
2019-10-01,20.848387096774193
2019-11-01,22.109666666666666
2019-12-01,21.203548387096774
2020-01-01,22.23
2020-02-01,21.897931034482756
2020-03-01,20.225161290322582
2020-04-01,16.997666666666667
2020-05-01,13.91709677419355
2020-06-01,10.835333333333333
2020-07-01,11.05967741935484
2020-08-01,12.93
2020-09-01,17.024
2020-10-01,19.970645161290324
2020-11-01,20.566333333333333
2020-12-01,21.87
2021-01-01,21.776451612903223
2021-02-01,21.090714285714284
2021-03-01,20.1
2021-04-01,18.245
2021-05-01,14.100322580645162
2021-06-01,12.153
2021-07-01,10.065483870967741
2021-08-01,13.515806451612903
2021-09-01,17.490333333333336
2021-10-01,17.986129032258066
2021-11-01,20.185333333333336
2021-12-01,20.087741935483873
2022-01-01,21.484516129032258
2022-02-01,22.10607142857143
2022-03-01,19.955806451612904
2022-04-01,16.048666666666666
2022-05-01,13.984193548387097
2022-06-01,11.032
2022-07-01,12.187096774193549
2022-08-01,13.683870967741935
2022-09-01,18.144
2022-10-01,21.013870967741934
2022-11-01,19.446
2022-12-01,20.840967741935486
2023-01-01,22.328709677419354
2023-02-01,21.189285714285713
2023-03-01,20.38032258064516
2023-04-01,17.633333333333333
2023-05-01,14.46967741935484
2023-06-01,12.047333333333334
2023-07-01,11.059354838709677
2023-08-01,13.849032258064517
2023-09-01,17.253333333333334
2023-10-01,19.148064516129033
2023-11-01,21.841333333333335
2023-12-01,21.639032258064514
2024-01-01,22.07129032258067
2024-02-01,22.836896551724156
2024-03-01,22.25161290322583
2024-04-01,17.917333333333357
2024-05-01,16.445483870967767
2024-06-01,11.917000000000026
2024-07-01,11.493870967741955
2024-08-01,14.69677419354841
2024-09-01,16.807666666666687
2024-10-01,19.03903225806454
2024-11-01,21.20466666666669
2024-12-01,23.42806451612906
2025-01-01,22.76032258064516
2025-02-01,22.154642857142857
2025-03-01,20.711290322580645
2025-04-01,17.067999999999998
2025-05-01,13.654516129032258
2025-06-01,11.086666666666668
2025-07-01,11.49741935483871
2025-08-01,14.59741935483871
2025-09-01,17.799666666666667
2025-10-01,18.919999999999998
2025-11-01,19.366
2025-12-01,20.960645161290323
